Timestamp,Approach,Check,Failed_Count,Total_Attempts
1729164658,Вопрос,no_word_repetitions,16,48
1729164658,Вопрос,double_verbs,8,48
1729164658,Вопрос,compound_sentences,2,48
1729164658,Вопрос,forbidden_words,2,48
1729164658,Вопрос,derived_prepositions,1,48
1729165244,Призыв к действию,no_word_repetitions,3,12
1729165244,Призыв к действию,derived_prepositions,1,12
1729165244,Призыв к действию,superlative_adjectives,1,12
1729165244,Призыв к действию,compound_sentences,1,12
1729165678,Призыв к действию,no_word_repetitions,6,25
1729165678,Призыв к действию,derived_prepositions,1,25
1729165678,Призыв к действию,superlative_adjectives,2,25
1729165678,Призыв к действию,compound_sentences,2,25
1729165678,Призыв к действию,double_verbs,1,25
1729165678,Призыв к действию,multiple_nouns,1,25
1729253761,Вопрос,no_word_repetitions,6,12
1729253761,Вопрос,forbidden_words,2,12
1729253761,Вопрос,double_verbs,1,12
1729253761,Вопрос,no_contradictions,3,12
1729253761,Указание на пользу,no_word_repetitions,3,15
1729253761,Указание на пользу,cliches_and_bureaucratese,2,15
1729253761,Указание на пользу,adverbial_participles,2,15
1729253761,Указание на пользу,abstract_claims,1,15
1729253761,Указание на пользу,derived_prepositions,1,15
1729500685,Вопрос,no_word_repetitions,6,12
1729500685,Вопрос,forbidden_words,2,12
1729500685,Вопрос,double_verbs,1,12
1729500685,Вопрос,no_contradictions,3,12
1729500685,Указание на пользу,no_word_repetitions,12,40
1729500685,Указание на пользу,cliches_and_bureaucratese,4,40
1729500685,Указание на пользу,adverbial_participles,5,40
1729500685,Указание на пользу,abstract_claims,3,40
1729500685,Указание на пользу,derived_prepositions,1,40
1729500685,Указание на пользу,no_contradictions,1,40
1729500685,Указание на пользу,contains_key_message,1,40
1729500685,Указание на пользу,superlative_adjectives,1,40
1729511732,Указание на пользу,no_word_repetitions,3,16
1729511732,Указание на пользу,abstract_claims,6,16
1729511732,Указание на пользу,no_contradictions,1,16
1729512425,Указание на пользу,no_word_repetitions,1,12
1729512425,Указание на пользу,derived_prepositions,1,12
1729512425,Указание на пользу,forbidden_words,3,12
1729512425,Указание на пользу,abstract_claims,3,12
1729512425,Указание на пользу,multiple_nouns,1,12
1729513257,Указание на пользу,no_word_repetitions,5,24
1729513257,Указание на пользу,derived_prepositions,2,24
1729513257,Указание на пользу,forbidden_words,3,24
1729513257,Указание на пользу,abstract_claims,4,24
1729513257,Указание на пользу,multiple_nouns,1,24
1729513257,Указание на пользу,adverbial_participles,2,24
1729513257,Указание на пользу,cliches_and_bureaucratese,1,24
1729513896,Указание на пользу,multiple_nouns,1,5
1729513896,Указание на пользу,no_word_repetitions,3,5
1729513896,Указание на пользу,cliches_and_bureaucratese,1,5
1729514146,Указание на пользу,multiple_nouns,1,5
1729514146,Указание на пользу,no_word_repetitions,3,5
1729514146,Указание на пользу,cliches_and_bureaucratese,1,5
1729514146,Вопрос,abstract_claims,1,5
1729514146,Вопрос,derived_prepositions,1,5
1729514146,Вопрос,double_verbs,1,5
1729514146,Вопрос,no_word_repetitions,2,5
1729516630,Вопрос,no_word_repetitions,2,4
1729516630,Вопрос,superlative_adjectives,1,4
1729516630,Вопрос,abstract_claims,1,4
1729517494,Вопрос,no_word_repetitions,2,4
1729517494,Вопрос,clickbait_phrases,1,4
1729520854,Указание на пользу,double_verbs,2,5
1729520854,Указание на пользу,no_word_repetitions,3,5
1729520921,Указание на пользу,double_verbs,4,11
1729520921,Указание на пользу,no_word_repetitions,6,11
1729520921,Указание на пользу,multiple_nouns,1,11
1729521053,Указание на пользу,double_verbs,4,17
1729521053,Указание на пользу,no_word_repetitions,7,17
1729521053,Указание на пользу,multiple_nouns,1,17
1729521053,Указание на пользу,no_contradictions,3,17
1729521053,Указание на пользу,compound_sentences,1,17
1729521053,Указание на пользу,abstract_claims,1,17
1729571836,Вопрос,multiple_nouns,1,28
1729571836,Вопрос,double_verbs,1,28
1729571836,Вопрос,abstract_claims,3,28
1729571836,Вопрос,forbidden_words,4,28
1729571836,Вопрос,no_contradictions,5,28
1729571836,Вопрос,no_word_repetitions,9,28
1729571836,Вопрос,amplifiers,1,28
1729571836,Вопрос,contains_key_message,1,28
1729572734,Вопрос,no_word_repetitions,28,46
1729572734,Вопрос,forbidden_words,2,46
1729572734,Вопрос,abstract_claims,12,46
1729572734,Вопрос,contains_key_message,1,46
1729573318,Вопрос,abstract_claims,16,51
1729573318,Вопрос,no_word_repetitions,24,51
1729573318,Вопрос,forbidden_words,2,51
1729573318,Вопрос,cliches_and_bureaucratese,1,51
1729573318,Вопрос,contains_key_message,2,51
1729573318,Вопрос,adverbial_participles,2,51
1729573318,Вопрос,double_verbs,1,51
1729573318,Вопрос,multiple_nouns,1,51
1729579673,Вопрос,contains_key_message,7,47
1729579673,Вопрос,multiple_nouns,1,47
1729579673,Вопрос,abstract_claims,24,47
1729579673,Вопрос,adverbial_participles,2,47
1729579673,Вопрос,cliches_and_bureaucratese,1,47
1729579673,Вопрос,no_contradictions,3,47
1729579673,Вопрос,forbidden_words,1,47
1729579673,Вопрос,introductory_phrases,2,47
1729579673,Вопрос,amplifiers,1,47
1729579673,Вопрос,subordinate_clauses_chain,1,47
1729581976,Вопрос,derived_prepositions,1,9
1729581976,Вопрос,compound_sentences,1,9
1729581976,Вопрос,participles,1,9
1729583222,Вопрос,derived_prepositions,1,9
1729583222,Вопрос,compound_sentences,1,9
1729583222,Вопрос,participles,1,9
1729583222,Указание на пользу,no_contradictions,1,8
1729583222,Указание на пользу,adverbial_participles,1,8
1729584620,Вопрос,derived_prepositions,1,9
1729584620,Вопрос,compound_sentences,1,9
1729584620,Вопрос,participles,1,9
1729584620,Указание на пользу,no_contradictions,1,8
1729584620,Указание на пользу,adverbial_participles,1,8
1729584620,Призыв к действию,contains_key_message,4,12
1729584620,Призыв к действию,participles,2,12
1729595843,Призыв к действию,multiple_nouns,1,10
1729595843,Призыв к действию,contains_key_message,2,10
1729595843,Призыв к действию,forbidden_words,1,10
